station_no,station_name,function,state_raw,state,latitude,longitude,coord_status,lat_parse_method,lon_parse_method
3713003,Rancangan Felda. Gedangsa,RF,Selangor,Selangor,3.7375,101.384722,ok,parsed_dms,parsed_dms
3713004,Dewan Serbaguna Felda Gedangsa,RF,Selangor,Selangor,3.740278,101.384167,ok,parsed_dms,parsed_dms
3717101,Bukit Fraser,RF,Selangor,Selangor,3.711944,101.738333,ok,parsed_dms,parsed_dms
3808001,Parit Saliran Sg. Air Tawar,RF,Selangor,Selangor,3.847222,100.895889,ok,parsed_dms,parsed_dms
3808002,Ins. Latihan Dakwah Selangor,RF,Selangor,Selangor,3.819889,100.821944,ok,parsed_dms,parsed_dms
3809009,"Ldg. Sg. Bernam, Bhg. William",RF,Selangor,Selangor,3.837833,100.937,ok,parsed_dms,parsed_dms
3813001,Jambatan SKC,RF,Selangor,Selangor,3.804417,101.361611,ok,parsed_dms,parsed_dms
3933001,Hulu Jabor di Kemaman,RF,Terengganu,Terengganu,3.918056,103.308333,ok,parsed_dms,parsed_dms
4131001,Kg. Ban Ho,RF,Terengganu,Terengganu,4.133333,103.175,ok,parsed_excel_date,parsed_dms
4231103,Ibu Bekalan Air Putih,RF,Terengganu,Terengganu,4.244444,103.198611,ok,parsed_excel_date,parsed_dms
4232001,Pekan Air Putih,RF,Terengganu,Terengganu,4.270833,103.213889,ok,parsed_excel_date,parsed_dms
4232002,Jambatan Air Putih,RF,Terengganu,Terengganu,4.270833,103.198611,ok,parsed_excel_date,parsed_dms
4232104,Sek. Keb. Pasir Gajah,RF,Terengganu,Terengganu,4.238889,103.297222,ok,parsed_excel_date,parsed_dms
4234109,JPS Kemaman,RF,Terengganu,Terengganu,4.231944,103.422222,ok,parsed_excel_date,parsed_dms
4332001,Jambatan Tebak,RF,Terengganu,Terengganu,4.377778,103.2625,ok,parsed_excel_date,parsed_dms
4333001,Seri Bandi,RF,Terengganu,Terengganu,4.3625,103.347222,ok,parsed_excel_date,parsed_dms
4333096,Klinik Bidan di Kg. Ibok,RF,Terengganu,Terengganu,4.327778,103.368056,ok,parsed_excel_date,parsed_dms
4334094,Sek. Keb. Kijal,RF,Terengganu,Terengganu,4.331944,103.4875,ok,parsed_excel_date,parsed_dms
4434093,Sek. Men. Keb. Badrul Alam Shah,RF,Terengganu,Terengganu,4.427778,103.451389,ok,parsed_excel_date,parsed_dms
4529001,"Rumah Pam Paya Kempian, Pasir Raja",RF,Terengganu,Terengganu,4.568056,102.979167,ok,parsed_dms,parsed_dms
4529071,Sek. Keb. Pasir Raja Hulu Dungun  ( Tutup ),RF,Terengganu,Terengganu,4.563889,102.973611,ok,parsed_dms,parsed_dms
4533001,Rasau Kerteh       ( Tutup ),RF,Terengganu,Terengganu,4.573611,103.319444,ok,parsed_dms,parsed_dms
4534092,"Sek. Keb. Kerteh di Kemaman / Paya Labuhan, Kemaman",RF,Terengganu,Terengganu,4.508333,103.444444,ok,parsed_excel_date,parsed_dms
4628001,Jambatan Penarik,RF,Terengganu,Terengganu,4.603333,102.818611,ok,parsed_dms,parsed_dms
4631001,Bandar Al Muktafi Billah Shah,RF,Terengganu,Terengganu,4.613889,103.198611,ok,parsed_dms,parsed_dms
4634085,Pusat Kesihatan Paka,RF,Terengganu,Terengganu,4.636111,103.4375,ok,parsed_dms,parsed_dms
4730002,Kg. Surau di Kuala Jengai,RF,Terengganu,Terengganu,4.734722,103.0875,ok,parsed_dms,parsed_dms
4731083,"Sek. Keb. Bkt. Besi, Ulu Dungun",RF,Terengganu,Terengganu,4.758333,103.191667,ok,parsed_dms,parsed_dms
4733084,"Kg. Lubok Che Long, Ulu Paka",RF,Terengganu,Terengganu,4.726389,103.308333,ok,parsed_dms,parsed_dms
4734079,Sek. Men. Sultan Omar di  Dungun,RF,Terengganu,Terengganu,4.7625,103.419444,ok,parsed_dms,parsed_dms
4832011,Jambatan Jerangau,RF,Terengganu,Terengganu,4.843056,103.204167,ok,parsed_dms,parsed_dms
4832077,Sek. Kebangsan Jerangau,RF,Terengganu,Terengganu,4.844444,103.2,ok,parsed_dms,parsed_dms
4833078,"Rumah Pam Delong, Dungun",RF,Terengganu,Terengganu,4.816667,103.309722,ok,parsed_dms,parsed_dms
4834001,Klinik Bidan di Kuala Abang,RF,Terengganu,Terengganu,4.827778,103.416667,ok,parsed_dms,parsed_dms
4834070,Sek. Keb. Kuala Abang,RF,Terengganu,Terengganu,4.827778,103.416667,ok,parsed_dms,parsed_dms
4929001,Kg.Embong Sekayu di Ulu Terengganu,RF,Terengganu,Terengganu,4.952778,102.966667,ok,parsed_dms,parsed_dms
4930001,Klinik Kg. Menerong,RF,Terengganu,Terengganu,4.938889,103.061111,ok,parsed_dms,parsed_dms
4930038,Kg. Menerong,RF,Terengganu,Terengganu,4.938889,103.061111,ok,parsed_dms,parsed_dms
4931061,Ldg. Koko Jerangau,RF,Terengganu,Terengganu,4.977778,103.158333,ok,parsed_dms,parsed_dms
4931067,Stn. Penyelidikan Jerangau,RF,Terengganu,Terengganu,4.956944,103.169444,ok,parsed_dms,parsed_dms
4931076,Felda Jerangau,RF,Terengganu,Terengganu,4.906944,103.193056,ok,parsed_dms,parsed_dms
4933001,Klinik Bidan di Jambu Bongkok pindah ke Sek Men Keb Jambu Bongkok,RF,Terengganu,Terengganu,4.943056,103.348611,ok,parsed_dms,parsed_dms
4933068,Sek. Keb. Jambu Bongkok,RF,Terengganu,Terengganu,4.940278,103.351389,ok,parsed_dms,parsed_dms
5028001,Sg. Galong   ( Tutup ),RF,Terengganu,Terengganu,5.065278,102.826389,ok,parsed_excel_date,parsed_dms
5028033,"Pasir Berching, Ulu Terengganu",RF,Terengganu,Terengganu,5.019444,102.8375,ok,parsed_excel_date,parsed_dms
5029034,Kg. Dura,RF,Terengganu,Terengganu,5.066667,102.941667,ok,parsed_excel_date,parsed_dms
5029035,Sek. Keb. Kg. Dusun di K. Brang,RF,Terengganu,Terengganu,5.073611,102.951389,ok,parsed_excel_date,parsed_dms
5029036,Rumah Pam Paya Kemat,RF,Terengganu,Terengganu,5.008333,102.969444,ok,parsed_dms,parsed_dms
5030039,Hospital K. Brang / JBA Kuala Brang (Dipindahkan ke JPS.Hulu Trg.),RF,Terengganu,Terengganu,5.070833,103.013889,ok,parsed_excel_date,parsed_dms
5031001,Jamb. Pengkalan Berangan,RF,Terengganu,Terengganu,5.098056,103.147222,ok,parsed_excel_date,parsed_dms
5031062,Kg. Bkt.Diman Ulu Terengganu,RF,Terengganu,Terengganu,5.041667,103.111111,ok,parsed_excel_date,parsed_dms
5033069,"Alor Temesu, Tok Fakil, Merchang",RF,Terengganu,Terengganu,5.019444,103.301389,ok,parsed_excel_date,parsed_dms
5128001,Sg. Gawi,RF,Terengganu,Terengganu,5.143056,102.844444,ok,parsed_excel_date,parsed_dms
5129040,Rumah Pam Paya Rapat,RF,Terengganu,Terengganu,5.172222,102.901389,ok,parsed_excel_date,parsed_dms
5130007,Empangan Kenyir,RF,Terengganu,Terengganu,5.1,103.0,ok,parsed_excel_date,parsed_dms
5130063,Stn. Pertanian Ajil,RF,Terengganu,Terengganu,5.102778,103.090278,ok,parsed_excel_date,parsed_dms
5131064,Sek. Men. Bkt. Sawa,RF,Terengganu,Terengganu,5.191667,103.1,ok,parsed_excel_date,parsed_dms
5132001,Cheneh     ( Tutup ),RF,Terengganu,Terengganu,5.1125,103.238889,ok,parsed_excel_date,parsed_dms
5226001,Sg. Petuang Ulu Sg. Terengganu,RF,Terengganu,Terengganu,5.202778,102.6625,ok,parsed_excel_date,parsed_dms
5230041,Sek. Keb. Kuala Telemong,RF,Terengganu,Terengganu,5.202778,103.031944,ok,parsed_excel_date,parsed_dms
5230042,Rumah Pam Pulau Musang,RF,Terengganu,Terengganu,5.294444,103.095833,ok,parsed_excel_date,parsed_dms
5232065,Sek. Keb. Marang (pindah ke Sek. Men. Tg. Lela Segara)  Pindah ke Star Kanan,RF,Terengganu,Terengganu,5.208333,103.206944,ok,parsed_excel_date,parsed_dms
5328001,Sek. Keb. Kg. Sg. Tong,RF,Terengganu,Terengganu,5.355556,102.886111,ok,parsed_excel_date,parsed_dms
5328002,Bkt. Durian di Chalok-Site 3,RF,Terengganu,Terengganu,5.390278,102.823611,ok,parsed_excel_date,parsed_dms
5328043,Kg. Bkt. Berangan di Setiu,RF,Terengganu,Terengganu,5.316667,102.838889,ok,parsed_excel_date,parsed_dms
5328044,Kg. Sg. Tong,RF,Terengganu,Terengganu,5.355556,102.886111,ok,parsed_excel_date,parsed_dms
5330046,Sek. Keb. Kg. Gemuroh,RF,Terengganu,Terengganu,5.35,103.013889,ok,parsed_excel_date,parsed_dms
5331047,Stn. Kajicuaca Kuala Terengganu,RF,Terengganu,Terengganu,5.318056,103.136111,ok,parsed_excel_date,parsed_dms
5331048,Setor JPS Kuala Terengganu,RF,Terengganu,Terengganu,5.318056,103.133333,ok,parsed_excel_date,parsed_dms
5354001,Pulai A        ( Tutup ),RF,Terengganu,Terengganu,5.329167,105.493056,ok,parsed_excel_date,parsed_dms
5424001,Kg. Keruak di Ulu Besut (Sek. Keb. Keruak),RF,Terengganu,Terengganu,5.483333,102.491667,ok,parsed_excel_date,parsed_dms
5426001,"Kg.Hulu Seladang, Setiu",RF,Terengganu,Terengganu,5.476389,102.675,ok,parsed_excel_date,parsed_dms
5426003,Kampung Besut,RF,Terengganu,Terengganu,5.486944,102.686111,ok,parsed_excel_date,parsed_dms
5428001,Kg. Batu Hampar di Chalok Site 1,RF,Terengganu,Terengganu,5.447222,102.815278,ok,parsed_excel_date,parsed_dms
5428002,Klinik Chalok Barat Site 2,RF,Terengganu,Terengganu,5.411111,102.823611,ok,parsed_excel_date,parsed_dms
5428003,Jambatan Chalok,RF,Terengganu,Terengganu,5.441667,102.834722,ok,parsed_excel_date,parsed_dms
5428025,Sek. Keb. Kg. Rahmat,RF,Terengganu,Terengganu,5.465278,102.805556,ok,parsed_excel_date,parsed_dms
5430049,Kg. Padang Maras di Kuala Terengganu,RF,Terengganu,Terengganu,5.429167,103.040278,ok,parsed_excel_date,parsed_dms
5524001,Kg. La,RF,Terengganu,Terengganu,5.530556,102.483333,ok,parsed_excel_date,parsed_dms
5524002,Sek. Keb. Panchor,RF,Terengganu,Terengganu,5.540278,102.488889,ok,parsed_dms,parsed_dms
5524003,"Sek. Keb. Panchor, Ulu Besut",RF,Terengganu,Terengganu,5.540278,102.488889,ok,parsed_dms,parsed_dms
5527001,Dekat Sek. Keb. Guntong Luar,RF,Terengganu,Terengganu,5.533128,102.231644,ok,parsed_dms,parsed_dms
5527021,Guntong Gong Serai Bt. 46,RF,Terengganu,Terengganu,5.5875,102.706944,ok,parsed_dms,parsed_dms
5527023,Dekat Sek. Keb. Kg. Buloh,RF,Terengganu,Terengganu,5.522222,102.744444,ok,parsed_excel_date,parsed_dms
5527024,Ibu Bekalan Setiu- digantikan Stesen Kg Banggol,RF,Terengganu,Terengganu,5.561111,102.772222,ok,parsed_dms,parsed_dms
5529027,Kg. Merang,RF,Terengganu,Terengganu,5.531944,102.951389,ok,parsed_excel_date,parsed_dms
5549001,Tapis D           ( Tutup ),RF,Terengganu,Terengganu,5.534722,104.955556,ok,parsed_dms,parsed_dms
5550001,Tapis A         ( Tutup ),RF,Terengganu,Terengganu,5.534722,105.026389,ok,parsed_dms,parsed_dms
5624001,Empangan Jajar,RF,Terengganu,Terengganu,5.674833,102.489972,ok,parsed_dms,parsed_dms
5624002,Pasir Raja,RF,Terengganu,Terengganu,5.695833,102.479167,ok,parsed_dms,parsed_dms
5625003,"Ibu Bekalan Sg. Angga, Ulu Besut",RF,Terengganu,Terengganu,5.6,102.515278,ok,parsed_dms,parsed_dms
5625004,Sek. Keb. Pasir Akar,RF,Terengganu,Terengganu,5.640278,102.504167,ok,parsed_dms,parsed_dms
5625011,Sek. Keb. Kg. Jabi,RF,Terengganu,Terengganu,5.679167,102.563889,ok,parsed_dms,parsed_dms
5626001,Institut Pertanian Besut,RF,Terengganu,Terengganu,5.643056,102.622222,ok,parsed_dms,parsed_dms
5626012,Sek. Keb. Tok Dor di Besut,RF,Terengganu,Terengganu,5.654167,102.627778,ok,parsed_dms,parsed_dms
5724003,Jambatan Jertih,RF,Terengganu,Terengganu,5.739722,102.493056,ok,parsed_dms,parsed_dms
5725005,Rumah Merinyu Taliair Jerteh,RF,Terengganu,Terengganu,5.7375,102.504167,ok,parsed_dms,parsed_dms
5725006,Klinik Kg. Raja di Besut / Sek. Men. Keb. Pengkalan Nyireh,RF,Terengganu,Terengganu,5.797222,102.565278,ok,parsed_dms,parsed_dms
5726013,Sek. Keb. Kg. Tembila di Besut,RF,Terengganu,Terengganu,5.740278,102.608333,ok,parsed_dms,parsed_dms
3016002,Jambatan Petaling,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.080917,101.665194,ok,parsed_dms,parsed_dms
3016102,Tmn Sg. Besi (SMART),RF,Wilayah Persekutuan,Wilayah Persekutuan,3.098414,101.698314,ok,parsed_dms,parsed_dms
3016103,Taman Desa (SMART),RF,Wilayah Persekutuan,Wilayah Persekutuan,3.096303,101.676372,ok,parsed_dms,parsed_dms
3114005,km10 Ulu Kelang di UK Height,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.18245,101.761183,ok,parsed_decimal_minutes,parsed_decimal_minutes
3114113,Jln Sg. Udang di segambut,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.193806,101.659361,ok,parsed_dms,parsed_dms
3114114,Kg. Berembang di Keramat,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.166028,101.741306,ok,parsed_dms,parsed_dms
3116002,"Pej. JPS, Jln. Tugu",RF,Wilayah Persekutuan,Wilayah Persekutuan,3.144444,101.697222,ok,parsed_excel_date,parsed_dms
3116003,JPS Wilayah Persekutuan,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.151389,101.684722,ok,parsed_excel_date,parsed_dms
3116004,JPS Wilayah KL,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.147222,101.6875,ok,parsed_excel_date,parsed_dms
3116004,JPS. Wilayah Persekutuan(Station closed in 06/93 restarted 2002),RF,Wilayah Persekutuan,Wilayah Persekutuan,3.155556,101.681944,ok,parsed_excel_date,parsed_dms
3116005,Sek. Ren. Taman Maluri,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.197222,101.636111,ok,parsed_excel_date,parsed_dms
3116006,Ldg. Edinburgh Site 2,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.183333,101.633333,ok,parsed_excel_date,parsed_dms
3116007,Sek. M.G.S. Jln. Cenderasari,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.141667,101.694444,ok,parsed_excel_date,parsed_dms
3116072,"Hospital Tanglin, K. Lumpur",RF,Wilayah Persekutuan,Wilayah Persekutuan,3.144444,101.691667,ok,parsed_excel_date,parsed_dms
3116073,Ldg. Bangsar,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.140278,101.658333,ok,parsed_excel_date,parsed_dms
3116074,Leboh Pasar,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.112583,101.696583,ok,parsed_dms,parsed_dms
3116100,Taman Desa,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.095917,101.679194,ok,parsed_dms,parsed_dms
3117003,Pandan Indah,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.127361,101.752639,ok,parsed_dms,parsed_dms
3117005,Air Panas,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.188667,101.722361,ok,parsed_dms,parsed_dms
3117006,Klm T. Banjir Batu PO di Empat Tin,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.218667,101.683333,ok,parsed_decimal_minutes,parsed_dms
3117066,Hospital Besar Wilayah Persekutuan,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.173611,101.701389,ok,parsed_excel_date,parsed_dms
3117070,JPS Ampang,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.153056,101.748889,ok,parsed_excel_date,parsed_dms
3117071,"Loji Air Bkt., Weld, K. Lumpur",RF,Wilayah Persekutuan,Wilayah Persekutuan,3.151389,101.706944,ok,parsed_excel_date,parsed_dms
3117101,Sg. Kerayong di Cheras Baru (SMART),RF,Wilayah Persekutuan,Wilayah Persekutuan,3.109872,101.745728,ok,parsed_dms,parsed_dms
3117102,Taman Miharja (SMART),RF,Wilayah Persekutuan,Wilayah Persekutuan,3.119617,101.722383,ok,parsed_decimal_minutes,parsed_decimal_minutes
3117104,Sg. Kerayong di Pandan Indah,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.127361,101.752639,ok,parsed_dms,parsed_dms
3117111,Sg. Ampang @ Bukit Belacan,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.143,101.787,ok,parsed_dms,parsed_dms
3117113,Sg. Ampang di Kg. Melayu Ampang,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.1533,101.761064,ok,parsed_dms,parsed_dms
3117120,Kg Cheras Baru,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.110111,101.747361,ok,parsed_dms,parsed_dms
3117130,Jalan Cheras,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.122528,101.729917,ok,parsed_dms,parsed_dms
3216001,Kg. Sg. Tua,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.272222,101.686111,ok,parsed_excel_date,parsed_dms
3216002,PPH di Kepong,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.230556,101.636111,ok,parsed_excel_date,parsed_dms
3216003,Pph. Kepong,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.230556,101.6375,ok,parsed_excel_date,parsed_dms
3216004,SMJK Kepong (Pindah ke Taman Sri Murni),RF,Wilayah Persekutuan,Wilayah Persekutuan,3.234444,101.660556,ok,parsed_excel_date,parsed_dms
3216005,Empangan Batu,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.263889,101.681944,ok,parsed_excel_date,parsed_dms
3216007,Taman Ehsan di Kepong,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.2185,101.632833,ok,parsed_decimal_minutes,parsed_decimal_minutes
3216064,Jinjang,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.235111,101.661611,ok,parsed_dms,parsed_dms
3217001,"Ibu Bekalan Km. 16, Gombak",RF,Wilayah Persekutuan,Wilayah Persekutuan,3.268056,101.729167,ok,parsed_excel_date,parsed_dms
3217002,Empangan Genting Klang,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.236111,101.752778,ok,parsed_excel_date,parsed_dms
3217003,"Ibu Bekalan Km. 11, Gombak",RF,Wilayah Persekutuan,Wilayah Persekutuan,3.236111,101.713889,ok,parsed_excel_date,parsed_dms
3217004,Kg.Kuala Seleh,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.258333,101.768056,ok,parsed_excel_date,parsed_dms
3217005,Kg. Kerdas(This station shifted from Gombak Damsite)(SMART),RF,Wilayah Persekutuan,Wilayah Persekutuan,3.245833,101.715278,ok,parsed_excel_date,parsed_dms
3217008,Jam. Petaling di Jln Klang Lama,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.080917,101.665194,ok,parsed_dms,parsed_dms
3217068,Gombak Simpang Tiga,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.245278,101.715278,ok,parsed_excel_date,parsed_dms
3317001,Air Terjun Sg.Batu,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.334722,101.704167,ok,parsed_excel_date,parsed_dms
3317004,Genting Sempah,RF,Wilayah Persekutuan,Wilayah Persekutuan,3.368056,101.770833,ok,parsed_excel_date,parsed_dms
5252101,Kinabenuwa,RF,Labuan,W.P. Labuan,4.287611,114.211778,ok,parsed_dms,parsed_dms
5252102,Waterfront,RF,Labuan,W.P. Labuan,6.273889,116.249889,ok,parsed_dms,parsed_dms
5352101,Bukit Kuda,RF,Labuan,W.P. Labuan,4.339889,114.217861,ok,parsed_dms,parsed_dms
5352102,SMK Pantai,RF,Labuan,W.P. Labuan,4.321,114.230417,ok,parsed_dms,parsed_dms
905039,Bunan Gega,RF,Sarawak,Sarawak,0.916667,110.538889,ok,parsed_dms,parsed_dms
907001,Kerang Trusan,RF,Sarawak,Sarawak,1.001389,110.726389,ok,parsed_dms,parsed_dms
1003031,Tebedu,RF,Sarawak,Sarawak,1.025,110.359722,ok,parsed_dms,parsed_dms
1004001,Krusen,RF,Sarawak,Sarawak,1.069444,110.431944,ok,parsed_dms,parsed_dms
1005079,Bukit Matuh,RF,Sarawak,Sarawak,1.063889,110.593056,ok,parsed_dms,parsed_dms
1005080,"Busit, Sg.",RF,Sarawak,Sarawak,1.090278,110.577778,ok,parsed_dms,parsed_dms
1006028,"Bedup, Sg.",RF,Sarawak,Sarawak,1.086111,110.630556,ok,parsed_dms,parsed_dms
1006033,"Merang, Sg.",RF,Sarawak,Sarawak,1.094444,110.606944,ok,parsed_dms,parsed_dms
1006037,"Teb, Sg.",RF,Sarawak,Sarawak,1.054167,110.616667,ok,parsed_dms,parsed_dms
1007040,Balai Ringin,RF,Sarawak,Sarawak,1.051389,110.751389,ok,parsed_dms,parsed_dms
1008032,"Pinang, Sg.",RF,Sarawak,Sarawak,1.084722,110.855556,ok,parsed_dms,parsed_dms
1014001,Klauh,RF,Sarawak,Sarawak,1.0375,110.426667,ok,parsed_dms,parsed_dms
1015001,Batu Lintang,RF,Sarawak,Sarawak,1.019444,111.554167,ok,parsed_dms,parsed_dms
1018002,Lubok Antu,RF,Sarawak,Sarawak,1.041667,111.829167,ok,parsed_dms,parsed_dms
1102019,Padawan,RF,Sarawak,Sarawak,1.1625,110.255556,ok,parsed_dms,parsed_dms
1105027,Serian,RF,Sarawak,Sarawak,1.159722,110.566667,ok,parsed_dms,parsed_dms
1105035,Semuja nonok,RF,Sarawak,Sarawak,1.106944,110.597222,ok,parsed_dms,parsed_dms
1105050,Tebakang,RF,Sarawak,Sarawak,1.101389,110.502778,ok,parsed_dms,parsed_dms
1111008,Pantu,RF,Sarawak,Sarawak,1.1375,111.113889,ok,parsed_dms,parsed_dms
1114019,Temudok,RF,Sarawak,Sarawak,1.158333,111.459722,ok,parsed_dms,parsed_dms
1114028,Melugu,RF,Sarawak,Sarawak,1.119444,111.420833,ok,parsed_dms,parsed_dms
1116001,Engkilili,RF,Sarawak,Sarawak,1.131944,111.634722,ok,parsed_dms,parsed_dms
1118002,Bekatan,RF,Sarawak,Sarawak,1.184722,111.819444,ok,parsed_dms,parsed_dms
1200001,Pang Tebang,RF,Sarawak,Sarawak,1.277222,110.08,ok,parsed_dms,parsed_dms
1201076,Embahn,RF,Sarawak,Sarawak,1.231111,110.179722,ok,parsed_dms,parsed_dms
1203002,"Gayu, Kpg.",RF,Sarawak,Sarawak,1.218056,110.344444,ok,parsed_dms,parsed_dms
1204001,Plaman Nyabet,RF,Sarawak,Sarawak,1.208333,110.4375,ok,parsed_dms,parsed_dms
1204024,Dragon School,RF,Sarawak,Sarawak,1.276389,110.416667,ok,parsed_dms,parsed_dms
1205006,Tarat,RF,Sarawak,Sarawak,1.205556,110.522222,ok,parsed_dms,parsed_dms
1206089,Gedong,RF,Sarawak,Sarawak,1.247222,110.690278,ok,parsed_dms,parsed_dms
1208001,"Sangkalan Pasir, Kpg.",RF,Sarawak,Sarawak,1.261111,110.884722,ok,parsed_dms,parsed_dms
1212032,Banting,RF,Sarawak,Sarawak,1.290278,111.2,ok,parsed_dms,parsed_dms
1214001,Sri Aman,RF,Sarawak,Sarawak,1.244444,111.455556,ok,parsed_dms,parsed_dms
1217011,Riddan,RF,Sarawak,Sarawak,1.220833,111.704167,ok,parsed_dms,parsed_dms
1219024,"Tutong 2, Nanga",RF,Sarawak,Sarawak,1.234722,111.925,ok,parsed_dms,parsed_dms
1220025,"Delok, Nanga",RF,Sarawak,Sarawak,1.240278,112.0375,ok,parsed_dms,parsed_dms
1301001,Buan Bidi,RF,Sarawak,Sarawak,1.398333,110.112778,ok,parsed_dms,parsed_dms
1301001,"Monggak, Kpg.",RF,Sarawak,Sarawak,1.333333,110.111111,ok,parsed_dms,parsed_dms
1301074,Krokong,RF,Sarawak,Sarawak,1.366667,110.113889,ok,parsed_dms,parsed_dms
1302001,Upper Sg. Staat,RF,Sarawak,Sarawak,1.378056,110.201944,ok,parsed_dms,parsed_dms
1302078,"Git, Kpg.",RF,Sarawak,Sarawak,1.355556,110.263889,ok,parsed_dms,parsed_dms
1303014,Semongok,RF,Sarawak,Sarawak,1.390278,110.323611,ok,parsed_dms,parsed_dms
1305038,Samarahan Estate,RF,Sarawak,Sarawak,1.338889,110.547222,ok,parsed_dms,parsed_dms
1306055,Lubok Ipoi,RF,Sarawak,Sarawak,1.311111,110.673611,ok,parsed_dms,parsed_dms
1307018,Simunjan,RF,Sarawak,Sarawak,1.397222,110.745833,ok,parsed_dms,parsed_dms
1311003,Lingga,RF,Sarawak,Sarawak,1.355556,111.166667,ok,parsed_dms,parsed_dms
1313006,Stumbin,RF,Sarawak,Sarawak,1.301389,111.388889,ok,parsed_dms,parsed_dms
1321001,"Mujan, Nanga",RF,Sarawak,Sarawak,1.345833,112.115278,ok,parsed_dms,parsed_dms
1400001,"Opar, Kpg.",RF,Sarawak,Sarawak,1.438889,110.069444,ok,parsed_dms,parsed_dms
1401005,Bau,RF,Sarawak,Sarawak,1.416667,110.151389,ok,parsed_dms,parsed_dms
1402001,Siniawan Water Works,RF,Sarawak,Sarawak,1.444444,110.211111,ok,parsed_dms,parsed_dms
1402002,Siniawan,RF,Sarawak,Sarawak,1.447222,110.215278,ok,parsed_dms,parsed_dms
1402047,Batu Kitang,RF,Sarawak,Sarawak,1.448611,110.280556,ok,parsed_dms,parsed_dms
1403001,Kuching Airport,RF,Sarawak,Sarawak,1.481944,110.3375,ok,parsed_dms,parsed_dms
1404049,Paya Paloh,RF,Sarawak,Sarawak,1.441667,110.491667,ok,parsed_dms,parsed_dms
1404091,Kota Samarahan,RF,Sarawak,Sarawak,1.455556,110.488889,ok,parsed_dms,parsed_dms
1405001,"Baru, Kpg.",RF,Sarawak,Sarawak,1.491667,110.502778,ok,parsed_dms,parsed_dms
1415001,"Lubau, Nanga",RF,Sarawak,Sarawak,1.497222,111.5875,ok,parsed_dms,parsed_dms
1415004,Betong,RF,Sarawak,Sarawak,1.415278,111.523611,ok,parsed_dms,parsed_dms
1417001,"Entalau, Nanga",RF,Sarawak,Sarawak,1.455556,111.7875,ok,parsed_dms,parsed_dms
1499051,Stungkor,RF,Sarawak,Sarawak,1.481944,109.948611,ok,parsed_dms,parsed_dms
1502001,Sebubut,RF,Sarawak,Sarawak,1.583333,110.216667,ok,parsed_dms,parsed_dms
1502002,Batu Kawa,RF,Sarawak,Sarawak,1.511111,110.268056,ok,parsed_dms,parsed_dms
1502003,"Sagah, Kpg.",RF,Sarawak,Sarawak,1.532778,110.2075,ok,parsed_dms,parsed_dms
1502026,Matang,RF,Sarawak,Sarawak,1.580556,110.206944,ok,parsed_dms,parsed_dms
1503001,Bako Causeway,RF,Sarawak,Sarawak,1.583333,110.398611,ok,parsed_dms,parsed_dms
1503004,Kuching Saberkas,RF,Sarawak,Sarawak,1.5375,110.336111,ok,parsed_dms,parsed_dms
1503006,Ulu Maong,RF,Sarawak,Sarawak,1.545833,110.347222,ok,parsed_dms,parsed_dms
1503008,Satok,RF,Sarawak,Sarawak,1.554167,110.320833,ok,parsed_dms,parsed_dms
1503009,"Astana, Kpg.",RF,Sarawak,Sarawak,1.566111,110.346667,ok,parsed_dms,parsed_dms
1503010,Kuching City South,RF,Sarawak,Sarawak,1.553056,110.358333,ok,parsed_dms,parsed_dms
1503012,"Nelayan, Kpg.",RF,Sarawak,Sarawak,1.544444,110.391111,ok,parsed_dms,parsed_dms
